target_id	length	eff_length
TRINITY_DN608_c0_g2_i1	2852	2037.636199
TRINITY_DN7723_c0_g1_i1	3726	3229.982239
TRINITY_DN4029_c0_g1_i1	224	238.828647
TRINITY_DN7169_c0_g1_i1	1812	1420.104317
TRINITY_DN2202_c0_g1_i1	240	272.339898
TRINITY_DN8235_c0_g1_i1	413	153.496179
TRINITY_DN5298_c0_g1_i1	417	141.237835
TRINITY_DN8630_c0_g1_i1	278	0.000000
TRINITY_DN8531_c0_g1_i1	205	172.378360
TRINITY_DN1006_c0_g1_i1	807	534.009954
TRINITY_DN1006_c0_g2_i1	1488	1147.425151
TRINITY_DN5323_c0_g1_i1	1266	921.521104
TRINITY_DN1474_c0_g1_i1	343	77.306662
TRINITY_DN1474_c0_g2_i1	5208	4506.788225
TRINITY_DN2379_c0_g1_i1	1505	1099.452472
TRINITY_DN1181_c0_g2_i1	1207	963.438171
TRINITY_DN763_c0_g1_i1	509	217.279049
TRINITY_DN763_c0_g2_i1	895	590.230456
TRINITY_DN3714_c0_g1_i1	2640	2167.902029
TRINITY_DN8134_c0_g1_i1	219	141.093515
TRINITY_DN3014_c0_g1_i1	263	196.198047
TRINITY_DN3725_c0_g1_i1	281	0.000000
TRINITY_DN1941_c0_g1_i1	1697	1417.116715
TRINITY_DN5956_c0_g1_i1	718	377.655361
TRINITY_DN5855_c0_g1_i1	429	143.331878
TRINITY_DN5409_c0_g1_i1	1639	1184.745349
TRINITY_DN30_c0_g1_i1	1688	1316.683637
TRINITY_DN30_c0_g2_i1	1784	1344.948314
TRINITY_DN2901_c0_g1_i1	415	187.797604
TRINITY_DN7785_c0_g1_i1	328	61.070244
TRINITY_DN7039_c0_g1_i1	2971	2787.028058
TRINITY_DN5198_c0_g1_i1	688	315.386242
TRINITY_DN5863_c0_g1_i1	816	543.198114
TRINITY_DN7022_c0_g1_i1	1406	1195.700104
TRINITY_DN3365_c0_g1_i1	335	47.029410
TRINITY_DN1757_c0_g1_i1	1628	1385.500586
TRINITY_DN4093_c0_g1_i1	479	189.333885
TRINITY_DN7384_c0_g1_i1	1783	1497.026026
TRINITY_DN1850_c0_g1_i1	1213	874.877933
TRINITY_DN593_c0_g1_i1	823	443.906172
TRINITY_DN593_c0_g2_i1	761	413.001141
TRINITY_DN6885_c0_g1_i1	302	46.111938
TRINITY_DN2111_c0_g1_i1	1601	1190.647534
TRINITY_DN3296_c0_g1_i1	2720	2813.296650
TRINITY_DN952_c0_g1_i1	1328	893.699896
TRINITY_DN952_c0_g2_i1	882	456.721872
TRINITY_DN7293_c0_g1_i1	491	266.350407
TRINITY_DN6683_c0_g1_i1	218	0.000000
TRINITY_DN3495_c0_g1_i1	1021	714.066034
TRINITY_DN4466_c0_g1_i1	280	30.183540
TRINITY_DN7666_c0_g1_i1	265	30.418139
TRINITY_DN5154_c0_g1_i1	582	309.322824
TRINITY_DN1051_c0_g1_i1	1323	951.469167
TRINITY_DN7632_c0_g1_i1	347	74.406470
TRINITY_DN1135_c0_g1_i1	1594	1117.839444
TRINITY_DN1135_c0_g2_i1	715	343.518739
TRINITY_DN4989_c0_g1_i1	221	136.735244
TRINITY_DN7415_c0_g1_i1	2212	1733.413493
TRINITY_DN476_c0_g1_i1	700	456.756686
TRINITY_DN476_c0_g2_i1	766	507.759807
TRINITY_DN4537_c0_g1_i1	332	78.579491
TRINITY_DN188_c0_g1_i1	2639	2398.603675
TRINITY_DN188_c0_g2_i1	2644	2403.470397
TRINITY_DN6754_c0_g1_i1	481	216.940734
TRINITY_DN4439_c0_g1_i1	842	349.381469
TRINITY_DN7812_c0_g1_i1	242	0.000000
TRINITY_DN2057_c0_g1_i1	981	575.043821
TRINITY_DN6725_c0_g1_i1	219	0.000000
TRINITY_DN5979_c0_g1_i1	748	489.825286
TRINITY_DN2054_c0_g1_i1	1765	1240.834033
TRINITY_DN5212_c0_g1_i1	577	275.241386
TRINITY_DN3957_c0_g1_i1	521	206.455386
TRINITY_DN7578_c0_g1_i1	424	0.000000
TRINITY_DN3728_c0_g1_i1	2178	1317.483378
TRINITY_DN6012_c0_g1_i1	1949	1518.158837
TRINITY_DN5152_c0_g1_i1	2447	1829.991632
TRINITY_DN7469_c0_g1_i1	1520	1200.416390
TRINITY_DN5483_c0_g1_i1	1340	1130.995126
TRINITY_DN1376_c0_g1_i1	1933	1549.064646
TRINITY_DN1376_c0_g2_i1	1648	1298.793205
TRINITY_DN6408_c0_g1_i1	624	298.288433
TRINITY_DN3017_c0_g1_i1	260	0.000000
TRINITY_DN6068_c0_g1_i1	572	198.750706
TRINITY_DN3930_c0_g1_i1	2271	1977.287688
TRINITY_DN3050_c0_g1_i1	237	0.000000
TRINITY_DN7893_c0_g1_i1	340	37.054450
TRINITY_DN971_c0_g1_i1	2138	1616.042174
TRINITY_DN971_c0_g2_i1	1866	1350.539850
TRINITY_DN6310_c0_g1_i1	491	201.965684
TRINITY_DN5143_c0_g1_i1	1745	1561.361230
TRINITY_DN4474_c0_g1_i1	379	119.054100
TRINITY_DN5594_c0_g1_i1	1158	752.864404
TRINITY_DN8055_c0_g1_i1	660	287.836925
TRINITY_DN5779_c0_g1_i1	664	452.511730
TRINITY_DN5779_c0_g2_i1	1462	1071.673099
TRINITY_DN588_c0_g1_i1	303	46.138973
TRINITY_DN5604_c0_g1_i1	212	0.000000
TRINITY_DN8387_c0_g1_i1	433	166.148909
TRINITY_DN5629_c0_g1_i1	717	302.203348
TRINITY_DN1314_c0_g1_i1	2328	1944.211010
TRINITY_DN1314_c0_g2_i1	3407	2877.419918
TRINITY_DN6196_c0_g1_i1	861	526.204974
TRINITY_DN242_c0_g1_i1	656	341.569250
TRINITY_DN242_c0_g2_i1	558	289.560119
TRINITY_DN896_c0_g1_i1	1400	1057.022444
TRINITY_DN896_c0_g2_i1	1399	1057.876122
TRINITY_DN3389_c0_g1_i1	1098	803.286915
TRINITY_DN3052_c0_g1_i1	242	0.000000
TRINITY_DN8419_c0_g1_i1	233	162.123000
TRINITY_DN8747_c0_g1_i1	225	0.000000
TRINITY_DN6589_c0_g1_i1	217	0.000000
TRINITY_DN2999_c0_g1_i1	421	127.666595
TRINITY_DN3102_c0_g1_i1	1451	872.223593
TRINITY_DN5639_c0_g1_i1	1584	1137.338815
TRINITY_DN691_c0_g1_i1	833	524.242711
TRINITY_DN691_c0_g2_i1	403	116.110547
TRINITY_DN8617_c0_g1_i1	214	0.000000
TRINITY_DN3272_c0_g1_i1	289	0.000000
TRINITY_DN1855_c0_g1_i1	938	599.970280
TRINITY_DN8159_c0_g1_i1	1445	1219.423625
TRINITY_DN4700_c0_g1_i1	214	0.000000
TRINITY_DN7391_c0_g1_i1	1695	1390.758900
TRINITY_DN3871_c0_g1_i1	1053	673.091919
TRINITY_DN1708_c0_g1_i1	3098	2335.956662
TRINITY_DN7098_c0_g1_i1	787	438.904379
TRINITY_DN8805_c0_g1_i1	395	123.161254
TRINITY_DN6784_c0_g1_i1	281	76.310282
TRINITY_DN1030_c0_g1_i1	545	386.395428
TRINITY_DN1030_c0_g2_i1	545	385.158345
TRINITY_DN2038_c0_g1_i1	366	109.234716
TRINITY_DN6432_c0_g1_i1	602	330.948010
TRINITY_DN7024_c0_g1_i1	2018	1425.814037
TRINITY_DN5210_c0_g1_i1	1532	1162.765413
TRINITY_DN8405_c0_g1_i1	300	0.000000
TRINITY_DN7612_c0_g1_i1	1516	1078.778896
TRINITY_DN3326_c0_g1_i1	3350	3038.805552
TRINITY_DN1138_c0_g1_i1	529	391.169924
TRINITY_DN1138_c0_g2_i1	529	415.792385
TRINITY_DN1138_c0_g2_i2	552	409.043743
TRINITY_DN631_c0_g1_i1	1012	702.842586
TRINITY_DN8517_c0_g1_i1	291	35.444114
TRINITY_DN3067_c0_g1_i1	213	0.000000
TRINITY_DN29_c0_g1_i1	1941	1779.520037
TRINITY_DN1986_c0_g1_i1	628	398.575664
TRINITY_DN8454_c0_g1_i1	236	355.311291
TRINITY_DN3565_c0_g1_i1	599	363.430796
TRINITY_DN1834_c0_g1_i1	1449	1315.444555
TRINITY_DN2737_c0_g1_i1	373	0.000000
TRINITY_DN2768_c0_g1_i1	305	0.000000
TRINITY_DN575_c0_g1_i1	1475	1099.942124
TRINITY_DN575_c0_g2_i1	1017	724.347893
TRINITY_DN5058_c0_g1_i1	2546	1916.974011
TRINITY_DN5706_c0_g1_i1	1421	1354.072141
TRINITY_DN5488_c0_g1_i1	1535	1124.426408
TRINITY_DN2343_c0_g1_i1	264	208.879938
TRINITY_DN150_c0_g1_i1	1831	1793.115033
TRINITY_DN2034_c0_g1_i1	1987	1837.471845
TRINITY_DN1762_c0_g1_i1	1711	1197.574658
TRINITY_DN5396_c0_g1_i1	405	153.057750
TRINITY_DN983_c0_g1_i1	485	230.599242
TRINITY_DN2767_c0_g1_i1	295	69.647057
TRINITY_DN6171_c0_g1_i1	789	491.554280
TRINITY_DN8897_c0_g1_i1	205	0.000000
TRINITY_DN5891_c0_g1_i1	325	62.245938
TRINITY_DN657_c0_g1_i1	739	457.382773
TRINITY_DN657_c0_g2_i1	1571	1207.663872
TRINITY_DN7687_c0_g1_i1	2122	1593.841453
TRINITY_DN6073_c0_g1_i1	786	546.771603
TRINITY_DN4298_c0_g1_i1	383	118.544224
TRINITY_DN2262_c0_g1_i1	205	0.000000
TRINITY_DN4270_c0_g1_i1	407	112.585001
TRINITY_DN8067_c0_g1_i1	840	477.279121
TRINITY_DN5507_c0_g1_i1	1369	846.633685
TRINITY_DN2167_c0_g1_i1	926	498.994372
TRINITY_DN4823_c0_g1_i1	350	75.572342
TRINITY_DN2987_c0_g1_i1	208	0.000000
TRINITY_DN8646_c0_g1_i1	570	251.405078
TRINITY_DN1979_c0_g1_i1	996	638.312791
TRINITY_DN7778_c0_g1_i1	694	368.064306
TRINITY_DN3860_c0_g1_i1	898	489.362539
TRINITY_DN4682_c0_g1_i1	650	433.908592
TRINITY_DN6175_c0_g1_i1	265	22.187929
TRINITY_DN7294_c0_g1_i1	263	365.998400
TRINITY_DN4832_c0_g1_i1	272	22.455160
TRINITY_DN7118_c0_g1_i1	243	0.000000
TRINITY_DN461_c1_g1_i1	1579	1390.266555
TRINITY_DN660_c0_g1_i1	1164	805.916591
TRINITY_DN660_c0_g2_i1	490	182.547629
TRINITY_DN4287_c0_g1_i1	240	281.305385
TRINITY_DN4195_c0_g1_i1	304	41.354492
TRINITY_DN3453_c0_g1_i1	331	64.246724
TRINITY_DN3415_c0_g1_i1	1841	1791.048340
TRINITY_DN1869_c0_g1_i1	2945	2411.386439
TRINITY_DN4316_c0_g1_i1	513	233.204079
TRINITY_DN5680_c0_g1_i1	1020	526.308468
TRINITY_DN3392_c0_g1_i1	2010	1513.588634
TRINITY_DN6126_c0_g1_i1	1481	1011.727318
TRINITY_DN2406_c0_g1_i1	1519	1129.915403
TRINITY_DN5029_c0_g1_i1	1271	1016.165388
TRINITY_DN7831_c0_g1_i1	318	53.305473
TRINITY_DN8280_c0_g1_i1	598	264.167952
TRINITY_DN2968_c0_g1_i1	303	43.330685
TRINITY_DN6426_c0_g1_i1	264	216.085917
TRINITY_DN6953_c0_g1_i1	1654	1185.290534
TRINITY_DN6344_c0_g1_i1	524	185.485307
TRINITY_DN1668_c0_g1_i1	2549	2122.459899
TRINITY_DN1479_c0_g1_i1	210	383.802744
TRINITY_DN4283_c0_g1_i1	1183	1019.911867
TRINITY_DN1849_c0_g1_i1	1712	1029.053302
TRINITY_DN1420_c0_g1_i1	542	262.654889
TRINITY_DN1420_c0_g2_i1	1149	850.125381
TRINITY_DN1420_c0_g3_i1	563	278.815244
TRINITY_DN4882_c0_g1_i1	446	111.451877
TRINITY_DN4422_c0_g1_i1	625	316.717928
TRINITY_DN3517_c0_g1_i1	419	0.000000
TRINITY_DN1517_c0_g1_i1	3195	2910.569516
TRINITY_DN1517_c0_g2_i1	474	178.717121
TRINITY_DN6335_c0_g1_i1	315	69.045757
TRINITY_DN7515_c0_g1_i1	1757	1325.438366
TRINITY_DN6067_c0_g1_i1	766	422.830024
TRINITY_DN5776_c0_g1_i1	907	627.783566
TRINITY_DN1997_c0_g1_i1	1520	1241.146423
TRINITY_DN779_c0_g1_i1	668	406.872069
TRINITY_DN8926_c0_g1_i1	288	36.476514
TRINITY_DN5057_c0_g1_i1	1561	1148.312574
TRINITY_DN7244_c0_g1_i1	546	204.382052
TRINITY_DN1667_c0_g1_i1	683	454.875807
TRINITY_DN1773_c0_g1_i1	1576	1238.057156
TRINITY_DN4291_c0_g1_i1	281	0.000000
TRINITY_DN7357_c0_g1_i1	515	233.766252
TRINITY_DN66_c0_g1_i1	1631	1326.129332
TRINITY_DN6250_c0_g1_i1	394	119.645157
TRINITY_DN8425_c0_g1_i1	257	0.000000
TRINITY_DN7350_c0_g1_i1	449	165.730679
TRINITY_DN2540_c0_g1_i1	252	224.745389
TRINITY_DN1245_c0_g1_i1	1011	722.347500
TRINITY_DN1245_c0_g1_i2	958	664.593402
TRINITY_DN7206_c0_g1_i1	575	245.075925
TRINITY_DN8538_c0_g1_i1	242	157.048230
TRINITY_DN2696_c0_g1_i1	506	208.175793
TRINITY_DN452_c0_g1_i1	1138	806.347953
TRINITY_DN452_c0_g2_i1	1139	803.513576
TRINITY_DN6212_c0_g1_i1	270	37.704376
TRINITY_DN6466_c0_g1_i1	702	454.825774
TRINITY_DN856_c0_g1_i1	1774	1696.675855
TRINITY_DN4367_c0_g1_i1	485	0.000000
TRINITY_DN4416_c0_g1_i1	296	0.000000
TRINITY_DN2461_c0_g1_i1	534	226.172662
TRINITY_DN8789_c0_g1_i1	205	0.000000
TRINITY_DN4795_c0_g1_i1	445	0.000000
TRINITY_DN7801_c0_g1_i1	692	449.899145
TRINITY_DN1514_c0_g1_i1	1860	1566.004615
TRINITY_DN5717_c0_g1_i1	270	22.716414
TRINITY_DN5582_c0_g1_i1	1279	1127.242442
TRINITY_DN160_c0_g1_i1	1897	1441.052473
TRINITY_DN708_c0_g1_i1	765	438.410273
TRINITY_DN708_c0_g2_i1	932	537.008758
TRINITY_DN2294_c0_g1_i1	210	229.243878
TRINITY_DN447_c0_g1_i1	615	257.903978
TRINITY_DN447_c0_g2_i1	1858	1238.660500
TRINITY_DN6459_c0_g1_i1	293	51.850050
TRINITY_DN6058_c0_g1_i1	793	458.742076
TRINITY_DN2585_c0_g1_i1	734	533.146269
TRINITY_DN5148_c0_g1_i1	2080	1792.289140
TRINITY_DN4512_c0_g1_i1	1049	736.168322
TRINITY_DN8507_c0_g1_i1	324	86.886619
TRINITY_DN3218_c0_g1_i1	3272	2837.001851
TRINITY_DN4767_c0_g1_i1	1339	1028.380561
TRINITY_DN736_c0_g1_i1	1635	1652.107012
TRINITY_DN736_c0_g2_i1	1957	2070.242263
TRINITY_DN1975_c0_g1_i1	666	482.519613
TRINITY_DN6480_c0_g1_i1	362	83.093263
TRINITY_DN4127_c0_g1_i1	1086	888.867338
TRINITY_DN1181_c0_g1_i1	1722	2232.632326
TRINITY_DN2593_c0_g1_i1	295	43.091660
TRINITY_DN2102_c0_g1_i1	1306	837.880916
TRINITY_DN8291_c0_g1_i1	373	113.718871
TRINITY_DN6424_c0_g1_i1	203	0.000000
TRINITY_DN8590_c0_g1_i1	215	0.000000
TRINITY_DN5693_c0_g1_i1	896	520.616840
TRINITY_DN4809_c0_g1_i1	320	49.693637
TRINITY_DN7524_c0_g1_i1	1657	1469.682876
TRINITY_DN7882_c0_g1_i1	327	50.614765
TRINITY_DN3688_c0_g1_i1	371	72.018669
TRINITY_DN577_c0_g1_i1	1358	1175.733456
TRINITY_DN577_c0_g2_i1	1357	1177.047944
TRINITY_DN3659_c0_g1_i1	271	27.731156
TRINITY_DN3336_c0_g1_i1	711	640.798078
TRINITY_DN4695_c0_g1_i1	542	185.274239
TRINITY_DN1023_c0_g2_i1	327	79.001286
TRINITY_DN7195_c0_g1_i1	1039	669.752625
TRINITY_DN5898_c0_g1_i1	922	748.077971
TRINITY_DN4952_c0_g1_i1	395	179.719378
TRINITY_DN2169_c0_g1_i1	1232	863.789275
TRINITY_DN7989_c0_g1_i1	331	0.000000
TRINITY_DN3797_c0_g1_i1	2651	2344.532123
TRINITY_DN6928_c0_g1_i1	478	167.828480
TRINITY_DN1369_c0_g1_i1	1653	1334.737938
TRINITY_DN1369_c0_g2_i1	1852	1532.469571
TRINITY_DN6323_c0_g1_i1	218	0.000000
TRINITY_DN5356_c0_g1_i1	1245	778.203380
TRINITY_DN4620_c0_g1_i1	281	0.000000
TRINITY_DN2341_c0_g1_i1	1611	1137.262854
TRINITY_DN5984_c0_g1_i1	823	410.516998
TRINITY_DN3207_c0_g1_i1	794	358.563804
TRINITY_DN1678_c0_g1_i1	251	326.144075
TRINITY_DN4540_c0_g1_i1	507	118.561052
TRINITY_DN2420_c0_g1_i1	663	397.532541
TRINITY_DN2463_c0_g1_i1	233	195.574225
TRINITY_DN7590_c0_g1_i1	2797	2580.091344
TRINITY_DN6970_c0_g1_i1	2795	2712.849474
TRINITY_DN1509_c0_g1_i1	1114	1034.657816
TRINITY_DN5124_c0_g1_i1	1326	942.762166
TRINITY_DN1835_c0_g1_i1	591	215.560394
TRINITY_DN208_c0_g1_i1	1419	1327.156634
TRINITY_DN208_c0_g2_i1	1418	1329.041988
TRINITY_DN3112_c0_g1_i1	2472	2407.150162
TRINITY_DN3112_c0_g2_i1	2242	2315.390782
TRINITY_DN4707_c0_g1_i1	391	135.818217
TRINITY_DN2856_c0_g1_i1	315	59.245243
TRINITY_DN8596_c0_g1_i1	749	425.577623
TRINITY_DN1108_c0_g1_i1	357	63.118666
TRINITY_DN1108_c0_g2_i1	995	576.392987
TRINITY_DN7203_c0_g1_i1	1948	1543.034445
TRINITY_DN7424_c0_g1_i1	422	161.443738
TRINITY_DN2497_c0_g1_i1	464	154.683694
TRINITY_DN6363_c0_g1_i1	321	54.558774
TRINITY_DN6888_c0_g1_i1	246	227.260976
TRINITY_DN6844_c0_g1_i1	218	249.575280
TRINITY_DN4064_c0_g1_i1	1104	702.081252
TRINITY_DN7936_c0_g1_i1	1994	1863.882634
TRINITY_DN4176_c0_g1_i1	636	321.144915
TRINITY_DN3175_c0_g1_i1	373	117.610529
TRINITY_DN5033_c0_g1_i1	1338	979.684869
TRINITY_DN6769_c0_g1_i1	582	181.341908
TRINITY_DN4735_c0_g1_i1	293	0.000000
TRINITY_DN6655_c0_g1_i1	326	91.754160
TRINITY_DN6918_c0_g1_i1	1964	1491.071986
TRINITY_DN4687_c0_g1_i1	312	59.740569
TRINITY_DN3727_c0_g1_i1	1084	734.280843
TRINITY_DN245_c0_g1_i1	730	560.455426
TRINITY_DN3798_c0_g1_i1	528	177.588526
TRINITY_DN7305_c0_g1_i1	2580	2353.476173
TRINITY_DN7463_c0_g1_i1	705	404.992439
TRINITY_DN1560_c0_g2_i1	1700	1084.052415
TRINITY_DN7015_c0_g1_i1	382	94.633742
TRINITY_DN1513_c0_g1_i1	2174	1502.840045
TRINITY_DN1513_c0_g1_i2	2138	1483.263186
TRINITY_DN4732_c0_g1_i1	382	193.452185
TRINITY_DN1340_c0_g2_i1	1160	813.364047
TRINITY_DN1340_c0_g2_i2	1438	1098.292271
TRINITY_DN1340_c0_g2_i3	1501	1131.435305
TRINITY_DN1340_c0_g1_i1	409	129.948630
TRINITY_DN4221_c0_g1_i1	678	445.317222
TRINITY_DN424_c0_g1_i1	1535	1101.751253
TRINITY_DN424_c0_g2_i1	1536	1100.297914
TRINITY_DN8847_c0_g1_i1	213	114.906088
TRINITY_DN3853_c0_g1_i1	1291	756.652571
TRINITY_DN1255_c0_g1_i1	1603	1222.531848
TRINITY_DN7404_c0_g1_i1	328	57.629879
TRINITY_DN6770_c0_g1_i1	221	155.109674
TRINITY_DN6056_c0_g1_i1	821	430.436319
TRINITY_DN8066_c0_g1_i1	215	0.000000
TRINITY_DN4079_c0_g1_i1	531	222.132253
TRINITY_DN5836_c0_g1_i1	370	71.453587
TRINITY_DN223_c0_g1_i1	2444	2022.481157
TRINITY_DN223_c0_g2_i1	3121	2452.269345
TRINITY_DN3161_c0_g1_i1	1372	859.751415
TRINITY_DN8435_c0_g1_i1	262	376.608977
TRINITY_DN1635_c0_g1_i1	336	91.734569
TRINITY_DN5573_c0_g1_i1	513	233.238713
TRINITY_DN7769_c0_g1_i1	612	374.423009
TRINITY_DN1431_c0_g1_i1	714	456.396396
TRINITY_DN1431_c0_g2_i1	1254	1080.147074
TRINITY_DN6485_c0_g1_i1	287	52.180779
TRINITY_DN2807_c0_g1_i1	227	0.000000
TRINITY_DN2272_c0_g1_i1	1073	766.726832
TRINITY_DN6223_c0_g1_i1	796	733.993218
TRINITY_DN6999_c0_g1_i1	3477	3664.312219
TRINITY_DN5616_c0_g1_i1	923	668.360130
TRINITY_DN1987_c0_g1_i1	878	420.040887
TRINITY_DN583_c0_g1_i1	1835	1515.397579
TRINITY_DN583_c0_g2_i1	1821	1476.202835
TRINITY_DN6807_c0_g1_i1	397	0.000000
TRINITY_DN2898_c0_g1_i1	210	0.000000
TRINITY_DN2665_c0_g1_i1	645	342.510874
TRINITY_DN310_c0_g1_i1	824	413.927769
TRINITY_DN310_c0_g2_i1	1313	803.693653
TRINITY_DN8631_c0_g1_i1	290	0.000000
TRINITY_DN2960_c0_g1_i1	333	87.695865
TRINITY_DN7312_c0_g1_i1	631	313.013949
TRINITY_DN8329_c0_g1_i1	276	0.000000
TRINITY_DN732_c0_g1_i1	1117	667.497837
TRINITY_DN6241_c0_g1_i1	668	721.632604
TRINITY_DN7457_c0_g1_i1	1175	867.572891
TRINITY_DN368_c0_g1_i1	1441	1142.170756
TRINITY_DN368_c0_g2_i1	739	427.380116
TRINITY_DN7804_c0_g1_i1	252	0.000000
TRINITY_DN2578_c0_g1_i1	449	165.388938
TRINITY_DN3609_c0_g1_i1	289	54.424408
TRINITY_DN7757_c0_g1_i1	1076	705.381193
TRINITY_DN4388_c0_g1_i1	2010	1720.292207
TRINITY_DN5137_c0_g1_i1	310	51.930310
TRINITY_DN4603_c0_g1_i1	436	147.306297
TRINITY_DN2810_c0_g1_i1	426	143.115084
TRINITY_DN4235_c0_g1_i1	519	186.998924
TRINITY_DN2378_c0_g1_i1	1045	730.767258
TRINITY_DN7603_c0_g1_i1	393	120.285567
TRINITY_DN2141_c0_g1_i1	265	34.491689
TRINITY_DN1204_c0_g1_i1	2176	1316.251832
TRINITY_DN1204_c0_g2_i1	2175	1317.039237
TRINITY_DN6511_c0_g1_i1	212	0.000000
TRINITY_DN6448_c0_g1_i1	296	41.065356
TRINITY_DN6623_c0_g1_i1	320	0.000000
TRINITY_DN5193_c0_g1_i1	2017	1541.414408
TRINITY_DN1526_c0_g1_i1	1966	1592.012095
TRINITY_DN1526_c0_g1_i2	1967	1591.137432
TRINITY_DN4450_c0_g1_i1	247	0.000000
TRINITY_DN7120_c0_g1_i1	598	288.246126
TRINITY_DN3539_c0_g1_i1	235	0.000000
TRINITY_DN955_c0_g1_i1	611	353.137038
TRINITY_DN955_c0_g2_i1	716	440.658274
TRINITY_DN7562_c0_g1_i1	380	129.003447
TRINITY_DN4275_c0_g1_i1	469	222.870689
TRINITY_DN8394_c0_g1_i1	278	34.102025
TRINITY_DN8277_c0_g1_i1	1069	896.947226
TRINITY_DN3649_c0_g1_i1	1173	882.602991
TRINITY_DN8298_c0_g1_i1	1133	822.886258
TRINITY_DN6642_c0_g1_i1	283	0.000000
TRINITY_DN305_c0_g1_i1	1710	1497.962526
TRINITY_DN1742_c0_g1_i1	1272	999.782406
TRINITY_DN4783_c0_g1_i1	225	210.198341
TRINITY_DN3350_c0_g1_i1	1713	1226.294878
TRINITY_DN8794_c0_g1_i1	240	0.000000
TRINITY_DN5568_c0_g1_i1	1366	1152.128640
TRINITY_DN5022_c0_g1_i1	213	0.000000
TRINITY_DN1648_c0_g1_i2	964	525.733318
TRINITY_DN1648_c0_g1_i5	1053	536.968162
TRINITY_DN1648_c0_g1_i1	449	153.169279
TRINITY_DN1648_c0_g1_i3	497	185.670142
TRINITY_DN1648_c0_g1_i4	964	525.405002
TRINITY_DN7601_c0_g1_i1	1148	681.803934
TRINITY_DN3223_c0_g1_i1	840	538.253931
TRINITY_DN544_c0_g1_i1	891	518.627462
TRINITY_DN3132_c0_g1_i1	1796	1646.580817
TRINITY_DN5300_c0_g1_i1	1822	1662.847397
TRINITY_DN2042_c0_g1_i1	289	0.000000
TRINITY_DN6184_c0_g1_i1	355	90.647735
TRINITY_DN571_c0_g2_i1	449	258.611701
TRINITY_DN7468_c0_g1_i1	375	112.869979
TRINITY_DN8114_c0_g1_i1	1123	885.104058
TRINITY_DN3435_c0_g1_i1	2247	1745.751685
TRINITY_DN5274_c0_g1_i1	1321	1074.200956
TRINITY_DN6390_c0_g1_i1	231	488.561428
TRINITY_DN8772_c0_g1_i1	297	86.190574
TRINITY_DN1410_c0_g1_i1	1270	945.713359
TRINITY_DN1410_c0_g1_i2	1339	1018.457383
TRINITY_DN1410_c0_g2_i1	612	313.949412
TRINITY_DN4628_c0_g1_i1	213	0.000000
TRINITY_DN6253_c0_g1_i1	826	487.971795
TRINITY_DN1542_c0_g1_i1	2451	1936.366160
TRINITY_DN1542_c0_g2_i1	932	509.417248
TRINITY_DN1206_c0_g1_i1	1562	1212.759061
TRINITY_DN6024_c0_g1_i1	311	55.204139
TRINITY_DN8306_c0_g1_i1	406	114.217607
TRINITY_DN941_c0_g1_i1	452	123.806107
TRINITY_DN941_c0_g2_i1	1138	590.236697
TRINITY_DN5188_c0_g1_i1	2413	2137.274298
TRINITY_DN7473_c0_g1_i1	756	440.278040
TRINITY_DN5999_c0_g1_i1	234	0.000000
TRINITY_DN8320_c0_g1_i1	398	141.716078
TRINITY_DN7567_c0_g1_i1	1124	755.688928
TRINITY_DN6494_c0_g1_i1	553	272.823153
TRINITY_DN5345_c0_g1_i1	921	531.019383
TRINITY_DN7859_c0_g1_i1	394	128.868031
TRINITY_DN789_c0_g2_i1	218	0.000000
TRINITY_DN7856_c0_g1_i1	3152	3170.142680
TRINITY_DN7984_c0_g1_i1	233	0.000000
TRINITY_DN1707_c0_g1_i1	2616	2999.132471
TRINITY_DN4563_c0_g1_i1	251	0.000000
TRINITY_DN6020_c0_g1_i1	1652	1181.554686
TRINITY_DN8487_c0_g1_i1	263	192.600645
TRINITY_DN4898_c0_g1_i1	207	0.000000
TRINITY_DN8905_c0_g1_i1	212	0.000000
TRINITY_DN7433_c0_g1_i1	235	0.000000
TRINITY_DN5800_c0_g1_i1	549	236.862435
TRINITY_DN8781_c0_g1_i1	349	0.000000
TRINITY_DN378_c0_g1_i1	888	626.031805
TRINITY_DN2421_c0_g1_i1	397	91.041371
TRINITY_DN3647_c0_g1_i1	651	336.286021
TRINITY_DN4058_c0_g1_i1	267	17.467465
TRINITY_DN55_c0_g1_i1	201	0.000000
TRINITY_DN2044_c0_g1_i1	849	469.127143
TRINITY_DN6735_c0_g1_i1	299	49.080491
TRINITY_DN6614_c0_g1_i1	457	158.138200
TRINITY_DN2563_c0_g1_i1	675	373.891972
TRINITY_DN1265_c0_g1_i1	1083	670.569643
TRINITY_DN4738_c0_g1_i1	336	0.000000
TRINITY_DN548_c0_g1_i1	1797	1315.064166
TRINITY_DN548_c0_g2_i1	1917	1420.063443
TRINITY_DN959_c0_g1_i1	2853	2453.582716
TRINITY_DN959_c0_g2_i1	1148	932.306269
TRINITY_DN8155_c0_g1_i1	820	556.549932
TRINITY_DN8655_c0_g1_i1	220	0.000000
TRINITY_DN627_c0_g1_i1	1932	1510.126378
TRINITY_DN627_c0_g2_i1	636	296.470232
TRINITY_DN886_c0_g1_i1	1371	1105.149498
TRINITY_DN279_c0_g1_i1	1954	1650.881939
